id_linha,id_pedido,data_pedido,data_envio,modo_envio,id_cliente,nome_cliente,segmento,pais,cidade,estado,codigo_postal,regiao,id_produto,categoria,subcategoria,nome_produto,vendas,quantidade,desconto,lucro,dias_entrega,margem_lucro,ano_mes
3332,CA-2017-122595,2017-12-14,2017-12-20,Classe Padrão,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Tecnologia,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,6,12.5,2017-12
3333,CA-2017-122595,2017-12-14,2017-12-20,Classe Padrão,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Tecnologia,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,6,37.5,2017-12
3334,CA-2017-122595,2017-12-14,2017-12-20,Classe Padrão,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002963,Móveis,Furnishings,"Master Caster Door Stop, Gray",2.032,1,0.6,-1.3208,6,-65.0,2017-12
3335,US-2017-109253,2017-08-21,2017-08-22,Primeira Classe,PR-18880,Patrick Ryan,Consumidor,United States,Oakland,California,94601,Oeste,OFF-AR-10000203,Materiais de Escritório,Art,Newell 336,17.12,4,0.0,4.9648,1,28.999999999999996,2017-08
3336,US-2017-109253,2017-08-21,2017-08-22,Primeira Classe,PR-18880,Patrick Ryan,Consumidor,United States,Oakland,California,94601,Oeste,TEC-PH-10004667,Tecnologia,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968,4,0.2,37.7972,1,8.75,2017-08
3337,US-2017-109253,2017-08-21,2017-08-22,Primeira Classe,PR-18880,Patrick Ryan,Consumidor,United States,Oakland,California,94601,Oeste,FUR-FU-10000193,Móveis,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,10.3936,1,8.0,2017-08
3338,US-2017-109253,2017-08-21,2017-08-22,Primeira Classe,PR-18880,Patrick Ryan,Consumidor,United States,Oakland,California,94601,Oeste,FUR-TA-10001539,Móveis,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364,1,5.0,2017-08
3339,US-2017-109253,2017-08-21,2017-08-22,Primeira Classe,PR-18880,Patrick Ryan,Consumidor,United States,Oakland,California,94601,Oeste,OFF-BI-10000962,Materiais de Escritório,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117.144,9,0.2,42.4647,1,36.25,2017-08
3340,US-2017-109253,2017-08-21,2017-08-22,Primeira Classe,PR-18880,Patrick Ryan,Consumidor,United States,Oakland,California,94601,Oeste,OFF-AP-10002867,Materiais de Escritório,Appliances,Fellowes Command Center 5-outlet power strip,203.52,3,0.0,54.9504,1,27.0,2017-08
3341,US-2017-109253,2017-08-21,2017-08-22,Primeira Classe,PR-18880,Patrick Ryan,Consumidor,United States,Oakland,California,94601,Oeste,OFF-LA-10001158,Materiais de Escritório,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5,0.0,24.84,1,48.0,2017-08
3342,CA-2016-145982,2016-08-27,2016-09-01,Segunda Classe,TB-21055,Ted Butterfield,Consumidor,United States,Quincy,Massachusetts,2169,Leste,OFF-PA-10000675,Materiais de Escritório,Paper,Xerox 1919,122.97,3,0.0,60.2553,5,49.0,2016-08
3343,CA-2016-145982,2016-08-27,2016-09-01,Segunda Classe,TB-21055,Ted Butterfield,Consumidor,United States,Quincy,Massachusetts,2169,Leste,FUR-TA-10001307,Móveis,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.615,1,0.3,20.967,5,8.57142857142857,2016-08
3344,CA-2016-145982,2016-08-27,2016-09-01,Segunda Classe,TB-21055,Ted Butterfield,Consumidor,United States,Quincy,Massachusetts,2169,Leste,TEC-PH-10000011,Tecnologia,Phones,PureGear Roll-On Screen Protector,59.97,3,0.0,28.7856,5,48.0,2016-08
3345,CA-2016-145982,2016-08-27,2016-09-01,Segunda Classe,TB-21055,Ted Butterfield,Consumidor,United States,Quincy,Massachusetts,2169,Leste,OFF-PA-10002666,Materiais de Escritório,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54,9,0.0,36.693,5,44.99999999999999,2016-08
3346,CA-2016-145982,2016-08-27,2016-09-01,Segunda Classe,TB-21055,Ted Butterfield,Consumidor,United States,Quincy,Massachusetts,2169,Leste,OFF-FA-10000735,Materiais de Escritório,Fasteners,Staples,11.68,4,0.0,5.256,5,45.0,2016-08
3347,CA-2016-145982,2016-08-27,2016-09-01,Segunda Classe,TB-21055,Ted Butterfield,Consumidor,United States,Quincy,Massachusetts,2169,Leste,OFF-BI-10000174,Materiais de Escritório,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29.0,5,0.0,13.92,5,48.0,2016-08
3348,CA-2015-112014,2015-08-13,2015-08-20,Classe Padrão,ON-18715,Odella Nelson,Corporativo,United States,Yucaipa,California,92399,Oeste,OFF-AR-10003156,Materiais de Escritório,Art,50 Colored Long Pencils,50.8,5,0.0,13.208,7,26.0,2015-08
3349,CA-2017-154732,2017-11-05,2017-11-07,Primeira Classe,AH-10195,Alan Haines,Corporativo,United States,Chicago,Illinois,60623,Central,OFF-BI-10000474,Materiais de Escritório,Binders,Avery Recycled Flexi-View Covers for Binding Systems,16.03,5,0.8,-25.648,2,-160.0,2017-11
3350,US-2016-157308,2016-08-17,2016-08-21,Classe Padrão,NM-18520,Neoma Murray,Consumidor,United States,Seattle,Washington,98105,Oeste,OFF-BI-10003712,Materiais de Escritório,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.712,4,0.2,5.6956,4,36.25,2016-08
3351,CA-2016-147536,2016-12-26,2016-12-31,Classe Padrão,AR-10510,Andrew Roberts,Consumidor,United States,New York City,New York,10024,Leste,TEC-AC-10003280,Tecnologia,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.8937,5,21.0,2016-12
3352,US-2014-134733,2014-09-23,2014-09-28,Classe Padrão,BM-11650,Brian Moss,Corporativo,United States,San Diego,California,92037,Oeste,FUR-BO-10002916,Móveis,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3,0.15,20.5176,5,4.705882352941177,2014-09
3353,US-2014-134733,2014-09-23,2014-09-28,Classe Padrão,BM-11650,Brian Moss,Corporativo,United States,San Diego,California,92037,Oeste,TEC-PH-10002726,Tecnologia,Phones,netTALK DUO VoIP Telephone Service,83.984,2,0.2,31.494,5,37.5,2014-09
3354,US-2014-150434,2014-07-19,2014-07-24,Classe Padrão,CA-12310,Christine Abelman,Corporativo,United States,Bristol,Connecticut,6010,Leste,TEC-PH-10000895,Tecnologia,Phones,Polycom VVX 310 VoIP phone,359.98,2,0.0,93.5948,5,26.0,2014-07
3355,US-2014-150434,2014-07-19,2014-07-24,Classe Padrão,CA-12310,Christine Abelman,Corporativo,United States,Bristol,Connecticut,6010,Leste,FUR-TA-10004152,Móveis,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.56,1,0.3,-4.032,5,-5.714285714285714,2014-07
3356,US-2014-150434,2014-07-19,2014-07-24,Classe Padrão,CA-12310,Christine Abelman,Corporativo,United States,Bristol,Connecticut,6010,Leste,OFF-BI-10003694,Materiais de Escritório,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",20.88,2,0.0,9.6048,5,46.0,2014-07
3357,US-2014-150434,2014-07-19,2014-07-24,Classe Padrão,CA-12310,Christine Abelman,Corporativo,United States,Bristol,Connecticut,6010,Leste,OFF-BI-10002160,Materiais de Escritório,Binders,Acco Hanging Data Binders,3.81,1,0.0,1.8288,5,48.0,2014-07
3358,CA-2017-100335,2017-09-07,2017-09-13,Classe Padrão,NF-18595,Nicole Fjeld,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001685,Materiais de Escritório,Paper,Easy-staple paper,73.008,9,0.2,26.4654,6,36.25,2017-09
3359,CA-2016-139234,2016-05-06,2016-05-10,Classe Padrão,AF-10870,Art Ferguson,Consumidor,United States,Chicago,Illinois,60610,Central,OFF-BI-10000773,Materiais de Escritório,Binders,Insertable Tab Post Binder Dividers,3.208,2,0.8,-5.2932,4,-165.0,2016-05
3360,CA-2016-139234,2016-05-06,2016-05-10,Classe Padrão,AF-10870,Art Ferguson,Consumidor,United States,Chicago,Illinois,60610,Central,TEC-AC-10004510,Tecnologia,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,0.2,-3.272,4,-12.5,2016-05
3361,US-2015-142020,2015-06-04,2015-06-08,Segunda Classe,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,Leste,OFF-PA-10004569,Materiais de Escritório,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44,4,0.0,14.3068,4,47.0,2015-06
3362,US-2015-142020,2015-06-04,2015-06-08,Segunda Classe,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,Leste,FUR-FU-10000672,Móveis,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0.0,11.9952,4,34.0,2015-06
3363,CA-2015-139962,2015-12-13,2015-12-20,Classe Padrão,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,Leste,OFF-PA-10004451,Materiais de Escritório,Paper,Xerox 222,19.44,3,0.0,9.3312,7,48.00000000000001,2015-12
3364,CA-2015-139962,2015-12-13,2015-12-20,Classe Padrão,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,Leste,OFF-BI-10004738,Materiais de Escritório,Binders,Flexible Leather- Look Classic Collection Ring Binder,37.88,2,0.0,18.94,7,50.0,2015-12
3365,CA-2016-130050,2016-07-16,2016-07-18,Segunda Classe,MC-17425,Mark Cousins,Corporativo,United States,Houston,Texas,77036,Central,FUR-FU-10001940,Móveis,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208,2,-40.0,2016-07
3366,CA-2014-115161,2014-01-31,2014-02-02,Primeira Classe,LC-17050,Liz Carlisle,Consumidor,United States,Mission Viejo,California,92691,Oeste,FUR-BO-10003966,Móveis,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.666,2,0.15,3.4196,2,1.1764705882352942,2014-01
3367,CA-2014-165379,2014-07-09,2014-07-15,Classe Padrão,BM-11650,Brian Moss,Corporativo,United States,Dallas,Texas,75217,Central,OFF-PA-10003072,Materiais de Escritório,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368,2,0.2,3.6288,6,35.0,2014-07
3368,CA-2014-165379,2014-07-09,2014-07-15,Classe Padrão,BM-11650,Brian Moss,Corporativo,United States,Dallas,Texas,75217,Central,OFF-PA-10002245,Materiais de Escritório,Paper,Xerox 1895,14.352,3,0.2,4.485,6,31.25,2014-07
3369,CA-2015-115511,2015-11-21,2015-11-25,Classe Padrão,NW-18400,Natalie Webber,Consumidor,United States,Las Vegas,Nevada,89115,Oeste,FUR-BO-10002598,Móveis,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.1684,4,28.999999999999996,2015-11
3370,CA-2015-115511,2015-11-21,2015-11-25,Classe Padrão,NW-18400,Natalie Webber,Consumidor,United States,Las Vegas,Nevada,89115,Oeste,OFF-BI-10002225,Materiais de Escritório,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",66.048,4,0.2,23.1168,4,35.0,2015-11
3371,CA-2016-134887,2016-03-25,2016-03-25,Mesmo Dia,TB-21280,Toby Braunhardt,Consumidor,United States,Norman,Oklahoma,73071,Central,TEC-AC-10003832,Tecnologia,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,0,19.0,2016-03
3372,CA-2017-123778,2017-09-23,2017-09-30,Classe Padrão,BS-11755,Bruce Stewart,Consumidor,United States,San Francisco,California,94122,Oeste,OFF-BI-10000822,Materiais de Escritório,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6,0.2,9.0384,7,35.0,2017-09
3373,CA-2017-123778,2017-09-23,2017-09-30,Classe Padrão,BS-11755,Bruce Stewart,Consumidor,United States,San Francisco,California,94122,Oeste,OFF-AP-10001242,Materiais de Escritório,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,0.0,48.288,7,30.0,2017-09
3374,CA-2015-161718,2015-12-04,2015-12-10,Classe Padrão,SO-20335,Sean O'Donnell,Consumidor,United States,Hempstead,New York,11550,Leste,FUR-FU-10002445,Móveis,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0.0,11.376,6,40.0,2015-12
3375,CA-2015-161718,2015-12-04,2015-12-10,Classe Padrão,SO-20335,Sean O'Donnell,Consumidor,United States,Hempstead,New York,11550,Leste,FUR-CH-10002372,Móveis,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41,5,0.1,8.098,6,2.2222222222222223,2015-12
3376,CA-2015-161718,2015-12-04,2015-12-10,Classe Padrão,SO-20335,Sean O'Donnell,Consumidor,United States,Hempstead,New York,11550,Leste,TEC-PH-10000376,Tecnologia,Phones,Square Credit Card Reader,39.96,4,0.0,10.3896,6,26.0,2015-12
3377,CA-2015-161718,2015-12-04,2015-12-10,Classe Padrão,SO-20335,Sean O'Donnell,Consumidor,United States,Hempstead,New York,11550,Leste,FUR-CH-10002965,Móveis,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764,2,0.1,68.3332,6,18.88888888888889,2015-12
3378,CA-2016-100671,2016-11-01,2016-11-04,Primeira Classe,CS-12490,Cindy Schnelling,Corporativo,United States,Conroe,Texas,77301,Central,OFF-ST-10004950,Materiais de Escritório,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,3,6.25,2016-11
3379,CA-2017-142867,2017-03-17,2017-03-21,Classe Padrão,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Materiais de Escritório,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416,4,-160.0,2017-03
3380,CA-2017-142867,2017-03-17,2017-03-21,Classe Padrão,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10004610,Materiais de Escritório,Paper,Xerox 1900,10.272,3,0.2,3.21,4,31.25,2017-03
3381,CA-2017-103156,2017-11-23,2017-11-24,Primeira Classe,TD-20995,Tamara Dahlen,Consumidor,United States,Philadelphia,Pennsylvania,19120,Leste,FUR-FU-10000320,Móveis,Furnishings,OIC Stacking Trays,24.048,9,0.2,7.2144,1,30.000000000000004,2017-11
3382,US-2017-162208,2017-08-27,2017-08-30,Primeira Classe,SP-20620,Stefania Perrino,Corporativo,United States,Tampa,Florida,33614,Sul,OFF-EN-10004030,Materiais de Escritório,Envelopes,Convenience Packs of Business Envelopes,2.896,1,0.2,0.9774,3,33.75,2017-08
3383,CA-2015-130659,2015-12-04,2015-12-09,Segunda Classe,MS-17365,Maribeth Schnelling,Consumidor,United States,New York City,New York,10035,Leste,OFF-EN-10004147,Materiais de Escritório,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,0.0,8.7906,5,48.99999999999999,2015-12
3384,CA-2015-130659,2015-12-04,2015-12-09,Segunda Classe,MS-17365,Maribeth Schnelling,Consumidor,United States,New York City,New York,10035,Leste,FUR-CH-10003535,Móveis,Chairs,"Global Armless Task Chair, Royal Blue",384.174,7,0.1,29.8802,5,7.777777777777778,2015-12
3385,CA-2015-130659,2015-12-04,2015-12-09,Segunda Classe,MS-17365,Maribeth Schnelling,Consumidor,United States,New York City,New York,10035,Leste,TEC-PH-10004586,Tecnologia,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,5,0.0,539.925,5,30.0,2015-12
3386,CA-2017-148404,2017-10-07,2017-10-11,Classe Padrão,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,Sul,OFF-ST-10003208,Materiais de Escritório,Storage,Adjustable Depth Letter/Legal Cart,580.672,4,0.2,65.3256,4,11.249999999999998,2017-10
3387,CA-2017-148404,2017-10-07,2017-10-11,Classe Padrão,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,Sul,OFF-FA-10003112,Materiais de Escritório,Fasteners,Staples,18.936,3,0.2,5.9175,4,31.25,2017-10
3388,CA-2017-148404,2017-10-07,2017-10-11,Classe Padrão,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,Sul,TEC-PH-10004447,Tecnologia,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788,4,7.5,2017-10
3389,CA-2017-148404,2017-10-07,2017-10-11,Classe Padrão,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,Sul,OFF-BI-10002854,Materiais de Escritório,Binders,"Performers Binder/Pad Holder, Black",50.454,6,0.7,-33.636,4,-66.66666666666667,2017-10
3390,CA-2017-148404,2017-10-07,2017-10-11,Classe Padrão,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,Sul,FUR-TA-10001039,Móveis,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,4,-23.333333333333332,2017-10
3391,CA-2017-101077,2017-03-25,2017-03-30,Segunda Classe,DB-13660,Duane Benoit,Consumidor,United States,Dallas,Texas,75081,Central,OFF-PA-10004239,Materiais de Escritório,Paper,Xerox 1953,6.848,2,0.2,2.14,5,31.25,2017-03
3392,CA-2014-166471,2014-08-09,2014-08-13,Classe Padrão,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,Oeste,TEC-PH-10001530,Tecnologia,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,4,6.25,2014-08
3393,CA-2014-166471,2014-08-09,2014-08-13,Classe Padrão,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,Oeste,TEC-PH-10000038,Tecnologia,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168,2,0.2,-43.8336,4,-20.0,2014-08
3394,CA-2014-105340,2014-11-22,2014-11-25,Primeira Classe,EH-14185,Evan Henry,Consumidor,United States,Pasadena,Texas,77506,Central,OFF-BI-10001765,Materiais de Escritório,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6.928,1,0.8,-11.0848,3,-160.0,2014-11
3395,US-2017-131583,2017-06-10,2017-06-10,Mesmo Dia,CL-11890,Carl Ludwig,Consumidor,United States,Philadelphia,Pennsylvania,19143,Leste,OFF-PA-10000380,Materiais de Escritório,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032,6,0.2,15.012,0,37.50000000000001,2017-06
3396,US-2017-148362,2017-07-01,2017-07-08,Classe Padrão,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001128,Materiais de Escritório,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,4,0.0,13.3176,7,3.0,2017-07
3397,US-2017-148362,2017-07-01,2017-07-08,Classe Padrão,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10003656,Materiais de Escritório,Binders,Fellowes PB200 Plastic Comb Binding Machine,169.99,1,0.0,78.1954,7,46.0,2017-07
3398,US-2017-148362,2017-07-01,2017-07-08,Classe Padrão,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10003441,Materiais de Escritório,Paper,Xerox 226,25.92,4,0.0,12.4416,7,47.99999999999999,2017-07
3399,CA-2014-102274,2014-11-21,2014-11-26,Classe Padrão,DH-13075,Dave Hallsten,Corporativo,United States,Richmond,Kentucky,40475,Sul,TEC-PH-10002923,Tecnologia,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",36.99,1,0.0,9.9873,5,26.999999999999996,2014-11
3400,CA-2014-102274,2014-11-21,2014-11-26,Classe Padrão,DH-13075,Dave Hallsten,Corporativo,United States,Richmond,Kentucky,40475,Sul,OFF-PA-10004359,Materiais de Escritório,Paper,Multicolor Computer Printout Paper,629.1,6,0.0,301.968,5,48.00000000000001,2014-11
3401,CA-2014-102274,2014-11-21,2014-11-26,Classe Padrão,DH-13075,Dave Hallsten,Corporativo,United States,Richmond,Kentucky,40475,Sul,OFF-ST-10001511,Materiais de Escritório,Storage,Space Solutions Commercial Steel Shelving,193.95,3,0.0,9.6975,5,5.0,2014-11
3402,CA-2014-102274,2014-11-21,2014-11-26,Classe Padrão,DH-13075,Dave Hallsten,Corporativo,United States,Richmond,Kentucky,40475,Sul,OFF-AR-10002833,Materiais de Escritório,Art,Newell 322,5.46,3,0.0,1.4742,5,27.0,2014-11
3403,CA-2015-129700,2015-05-04,2015-05-05,Primeira Classe,LA-16780,Laura Armstrong,Corporativo,United States,Tinley Park,Illinois,60477,Central,FUR-FU-10001940,Móveis,Furnishings,Staple-based wall hangings,22.288,7,0.6,-8.9152,1,-40.0,2015-05
3404,CA-2017-168739,2017-05-29,2017-06-05,Classe Padrão,HZ-14950,Henia Zydlo,Consumidor,United States,Houston,Texas,77095,Central,FUR-FU-10003919,Móveis,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.424,4,0.6,-52.3392,7,-80.0,2017-05
3405,CA-2015-152527,2015-10-17,2015-10-17,Mesmo Dia,CM-12190,Charlotte Melton,Consumidor,United States,Los Angeles,California,90004,Oeste,OFF-ST-10003479,Materiais de Escritório,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0.0,3.894,0,5.0,2015-10
3406,US-2014-150119,2014-04-23,2014-04-27,Classe Padrão,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,Leste,FUR-CH-10002965,Móveis,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588,4,-4.285714285714286,2014-04
3407,US-2014-150119,2014-04-23,2014-04-27,Classe Padrão,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,Leste,FUR-CH-10002965,Móveis,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588,4,-4.285714285714286,2014-04
3408,US-2014-150119,2014-04-23,2014-04-27,Classe Padrão,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,Leste,OFF-BI-10000145,Materiais de Escritório,Binders,Zipper Ring Binder Pockets,7.488,8,0.7,-5.2416,4,-70.0,2014-04
3409,US-2014-150119,2014-04-23,2014-04-27,Classe Padrão,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,Leste,FUR-FU-10002191,Móveis,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.336,4,0.2,7.8176,4,35.0,2014-04
